"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Rede geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"2600609";"Alagoinha (PE)";"Total";"Total";"37,42"
"2600708";"Aliança (PE)";"Total";"Total";"82,46"
"2600807";"Altinho (PE)";"Total";"Total";"61,56"
"2600906";"Amaraji (PE)";"Total";"Total";"71,04"
"2601003";"Angelim (PE)";"Total";"Total";"65,31"
"2601052";"Araçoiaba (PE)";"Total";"Total";"57,64"
"2601102";"Araripina (PE)";"Total";"Total";"55,53"
"2601201";"Arcoverde (PE)";"Total";"Total";"87,61"
"2601300";"Barra de Guabiraba (PE)";"Total";"Total";"86,31"
"2601409";"Barreiros (PE)";"Total";"Total";"70,91"
"2601508";"Belém de Maria (PE)";"Total";"Total";"52,83"
"2601607";"Belém do São Francisco (PE)";"Total";"Total";"65,11"
"2601706";"Belo Jardim (PE)";"Total";"Total";"88,22"
"2601805";"Betânia (PE)";"Total";"Total";"58,31"
"2601904";"Bezerros (PE)";"Total";"Total";"81,79"
"2602001";"Bodocó (PE)";"Total";"Total";"43,61"
"2602100";"Bom Conselho (PE)";"Total";"Total";"63,21"
"2602209";"Bom Jardim (PE)";"Total";"Total";"59,13"
"2602308";"Bonito (PE)";"Total";"Total";"75,07"
"2602407";"Brejão (PE)";"Total";"Total";"53,99"
"2602506";"Brejinho (PE)";"Total";"Total";"48,62"
"2602605";"Brejo da Madre de Deus (PE)";"Total";"Total";"53,59"
"2602704";"Buenos Aires (PE)";"Total";"Total";"75,27"
"2602803";"Buíque (PE)";"Total";"Total";"37,91"
"2602902";"Cabo de Santo Agostinho (PE)";"Total";"Total";"86,45"
"2603009";"Cabrobó (PE)";"Total";"Total";"79,01"
"2603108";"Cachoeirinha (PE)";"Total";"Total";"67,16"
"2603207";"Caetés (PE)";"Total";"Total";"23,65"
"2603306";"Calçado (PE)";"Total";"Total";"41,90"
"2603405";"Calumbi (PE)";"Total";"Total";"75,68"
"2603454";"Camaragibe (PE)";"Total";"Total";"81,77"
"2603504";"Camocim de São Félix (PE)";"Total";"Total";"84,09"
"2603603";"Camutanga (PE)";"Total";"Total";"87,06"
"2603702";"Canhotinho (PE)";"Total";"Total";"56,78"
"2603801";"Capoeiras (PE)";"Total";"Total";"32,71"
"2603900";"Carnaíba (PE)";"Total";"Total";"47,25"
"2603926";"Carnaubeira da Penha (PE)";"Total";"Total";"18,74"
"2604007";"Carpina (PE)";"Total";"Total";"82,09"
"2604106";"Caruaru (PE)";"Total";"Total";"88,80"
"2604155";"Casinhas (PE)";"Total";"Total";"20,74"
"2604205";"Catende (PE)";"Total";"Total";"78,60"
"2604304";"Cedro (PE)";"Total";"Total";"62,12"
"2604403";"Chã de Alegria (PE)";"Total";"Total";"66,33"
"2604502";"Chã Grande (PE)";"Total";"Total";"55,78"
"2604601";"Condado (PE)";"Total";"Total";"45,78"
"2604700";"Correntes (PE)";"Total";"Total";"61,29"
"2604809";"Cortês (PE)";"Total";"Total";"73,50"
"2604908";"Cumaru (PE)";"Total";"Total";"31,38"
"2605004";"Cupira (PE)";"Total";"Total";"84,89"
"2605103";"Custódia (PE)";"Total";"Total";"52,22"
"2605152";"Dormentes (PE)";"Total";"Total";"48,19"
"2605202";"Escada (PE)";"Total";"Total";"81,35"
"2605301";"Exu (PE)";"Total";"Total";"39,21"
"2605400";"Feira Nova (PE)";"Total";"Total";"65,07"
"2605459";"Fernando de Noronha (PE)";"Total";"Total";"96,24"
"2605509";"Ferreiros (PE)";"Total";"Total";"82,03"
"2605608";"Flores (PE)";"Total";"Total";"44,49"
"2605707";"Floresta (PE)";"Total";"Total";"65,35"
"2605806";"Frei Miguelinho (PE)";"Total";"Total";"32,91"
"2605905";"Gameleira (PE)";"Total";"Total";"58,16"
"2606002";"Garanhuns (PE)";"Total";"Total";"83,37"
"2606101";"Glória do Goitá (PE)";"Total";"Total";"50,09"
"2606200";"Goiana (PE)";"Total";"Total";"66,61"
"2606309";"Granito (PE)";"Total";"Total";"55,95"
"2606408";"Gravatá (PE)";"Total";"Total";"84,47"
"2606507";"Iati (PE)";"Total";"Total";"50,54"
"2606606";"Ibimirim (PE)";"Total";"Total";"59,95"
"2606705";"Ibirajuba (PE)";"Total";"Total";"48,04"
"2606804";"Igarassu (PE)";"Total";"Total";"80,56"
"2606903";"Iguaracy (PE)";"Total";"Total";"53,44"
"2607000";"Inajá (PE)";"Total";"Total";"43,55"
"2607109";"Ingazeira (PE)";"Total";"Total";"52,02"
"2607208";"Ipojuca (PE)";"Total";"Total";"61,16"
"2607307";"Ipubi (PE)";"Total";"Total";"43,65"
"2607406";"Itacuruba (PE)";"Total";"Total";"84,68"
"2607505";"Itaíba (PE)";"Total";"Total";"52,41"
"2607604";"Ilha de Itamaracá (PE)";"Total";"Total";"75,62"
"2607653";"Itambé (PE)";"Total";"Total";"83,34"
"2607703";"Itapetim (PE)";"Total";"Total";"59,53"
"2607752";"Itapissuma (PE)";"Total";"Total";"87,69"
"2607802";"Itaquitinga (PE)";"Total";"Total";"75,71"
"2607901";"Jaboatão dos Guararapes (PE)";"Total";"Total";"78,60"
"2607950";"Jaqueira (PE)";"Total";"Total";"53,37"
"2608008";"Jataúba (PE)";"Total";"Total";"25,55"
"2608057";"Jatobá (PE)";"Total";"Total";"77,79"
"2608107";"João Alfredo (PE)";"Total";"Total";"57,94"
"2608206";"Joaquim Nabuco (PE)";"Total";"Total";"63,78"
"2608255";"Jucati (PE)";"Total";"Total";"36,33"
"2608305";"Jupi (PE)";"Total";"Total";"23,43"
"2608404";"Jurema (PE)";"Total";"Total";"67,09"
"2608453";"Lagoa do Carro (PE)";"Total";"Total";"52,70"
"2608503";"Lagoa de Itaenga (PE)";"Total";"Total";"69,66"
"2608602";"Lagoa do Ouro (PE)";"Total";"Total";"88,09"
"2608701";"Lagoa dos Gatos (PE)";"Total";"Total";"53,55"
"2608750";"Lagoa Grande (PE)";"Total";"Total";"76,01"
"2608800";"Lajedo (PE)";"Total";"Total";"77,93"
"2608909";"Limoeiro (PE)";"Total";"Total";"68,64"
"2609006";"Macaparana (PE)";"Total";"Total";"83,81"
"2609105";"Machados (PE)";"Total";"Total";"67,77"
"2609154";"Manari (PE)";"Total";"Total";"28,13"
"2609204";"Maraial (PE)";"Total";"Total";"58,56"
"2609303";"Mirandiba (PE)";"Total";"Total";"62,88"
"2609402";"Moreno (PE)";"Total";"Total";"82,61"
"2609501";"Nazaré da Mata (PE)";"Total";"Total";"81,91"
"2609600";"Olinda (PE)";"Total";"Total";"93,21"
"2609709";"Orobó (PE)";"Total";"Total";"45,57"
"2609808";"Orocó (PE)";"Total";"Total";"83,73"
"2609907";"Ouricuri (PE)";"Total";"Total";"58,27"
"2610004";"Palmares (PE)";"Total";"Total";"81,51"
"2610103";"Palmeirina (PE)";"Total";"Total";"57,38"
"2610202";"Panelas (PE)";"Total";"Total";"53,32"
"2610301";"Paranatama (PE)";"Total";"Total";"33,11"
"2610400";"Parnamirim (PE)";"Total";"Total";"55,80"
"2610509";"Passira (PE)";"Total";"Total";"58,71"
"2610608";"Paudalho (PE)";"Total";"Total";"66,38"
"2610707";"Paulista (PE)";"Total";"Total";"90,24"
"2610806";"Pedra (PE)";"Total";"Total";"56,49"
"2610905";"Pesqueira (PE)";"Total";"Total";"69,46"
"2611002";"Petrolândia (PE)";"Total";"Total";"89,79"
"2611101";"Petrolina (PE)";"Total";"Total";"91,96"
"2611200";"Poção (PE)";"Total";"Total";"41,06"
"2611309";"Pombos (PE)";"Total";"Total";"63,50"
"2611408";"Primavera (PE)";"Total";"Total";"55,99"
"2611507";"Quipapá (PE)";"Total";"Total";"61,53"
"2611533";"Quixaba (PE)";"Total";"Total";"43,46"
"2611606";"Recife (PE)";"Total";"Total";"86,74"
"2611705";"Riacho das Almas (PE)";"Total";"Total";"49,23"
"2611804";"Ribeirão (PE)";"Total";"Total";"75,30"
"2611903";"Rio Formoso (PE)";"Total";"Total";"60,96"
"2612000";"Sairé (PE)";"Total";"Total";"60,02"
"2612109";"Salgadinho (PE)";"Total";"Total";"42,63"
"2612208";"Salgueiro (PE)";"Total";"Total";"87,08"
"2612307";"Saloá (PE)";"Total";"Total";"40,77"
"2612406";"Sanharó (PE)";"Total";"Total";"80,01"
"2612455";"Santa Cruz (PE)";"Total";"Total";"40,12"
"2612471";"Santa Cruz da Baixa Verde (PE)";"Total";"Total";"49,48"
"2612505";"Santa Cruz do Capibaribe (PE)";"Total";"Total";"79,17"
"2612554";"Santa Filomena (PE)";"Total";"Total";"34,77"
"2612604";"Santa Maria da Boa Vista (PE)";"Total";"Total";"75,84"
"2612703";"Santa Maria do Cambucá (PE)";"Total";"Total";"31,95"
"2612802";"Santa Terezinha (PE)";"Total";"Total";"67,74"
"2612901";"São Benedito do Sul (PE)";"Total";"Total";"54,33"
"2613008";"São Bento do Una (PE)";"Total";"Total";"56,88"
"2613107";"São Caitano (PE)";"Total";"Total";"65,75"
"2613206";"São João (PE)";"Total";"Total";"54,24"
"2613305";"São Joaquim do Monte (PE)";"Total";"Total";"73,94"
"2613404";"São José da Coroa Grande (PE)";"Total";"Total";"70,42"
"2613503";"São José do Belmonte (PE)";"Total";"Total";"59,15"
"2613602";"São José do Egito (PE)";"Total";"Total";"69,51"
"2613701";"São Lourenço da Mata (PE)";"Total";"Total";"75,41"
"2613800";"São Vicente Férrer (PE)";"Total";"Total";"58,08"
"2613909";"Serra Talhada (PE)";"Total";"Total";"77,93"
"2614006";"Serrita (PE)";"Total";"Total";"43,33"
"2614105";"Sertânia (PE)";"Total";"Total";"58,16"
"2614204";"Sirinhaém (PE)";"Total";"Total";"59,51"
"2614303";"Moreilândia (PE)";"Total";"Total";"62,34"
"2614402";"Solidão (PE)";"Total";"Total";"34,69"
"2614501";"Surubim (PE)";"Total";"Total";"81,63"
"2614600";"Tabira (PE)";"Total";"Total";"73,60"
"2614709";"Tacaimbó (PE)";"Total";"Total";"50,61"
"2614808";"Tacaratu (PE)";"Total";"Total";"39,28"
"2614857";"Tamandaré (PE)";"Total";"Total";"60,38"
"2615003";"Taquaritinga do Norte (PE)";"Total";"Total";"39,40"
"2615102";"Terezinha (PE)";"Total";"Total";"41,97"
"2615201";"Terra Nova (PE)";"Total";"Total";"77,49"
"2615300";"Timbaúba (PE)";"Total";"Total";"80,72"
"2615409";"Toritama (PE)";"Total";"Total";"78,49"
"2615508";"Tracunhaém (PE)";"Total";"Total";"75,16"
"2615607";"Trindade (PE)";"Total";"Total";"85,58"
"2615706";"Triunfo (PE)";"Total";"Total";"46,99"
"2615805";"Tupanatinga (PE)";"Total";"Total";"43,39"
"2615904";"Tuparetama (PE)";"Total";"Total";"78,31"
"2616001";"Venturosa (PE)";"Total";"Total";"59,26"
"2616100";"Verdejante (PE)";"Total";"Total";"71,27"
"2616183";"Vertente do Lério (PE)";"Total";"Total";"2,08"
"2616209";"Vertentes (PE)";"Total";"Total";"60,60"
"2616308";"Vicência (PE)";"Total";"Total";"78,79"
"2616407";"Vitória de Santo Antão (PE)";"Total";"Total";"79,20"
"2616506";"Xexéu (PE)";"Total";"Total";"81,34"
"2700102";"Água Branca (AL)";"Total";"Total";"59,77"
"2700201";"Anadia (AL)";"Total";"Total";"50,56"
"2700300";"Arapiraca (AL)";"Total";"Total";"81,07"
"2700409";"Atalaia (AL)";"Total";"Total";"71,85"
"2700508";"Barra de Santo Antônio (AL)";"Total";"Total";"90,27"
"2700607";"Barra de São Miguel (AL)";"Total";"Total";"87,42"
"2700706";"Batalha (AL)";"Total";"Total";"70,66"
"2700805";"Belém (AL)";"Total";"Total";"22,72"
"2700904";"Belo Monte (AL)";"Total";"Total";"40,08"
"2701001";"Boca da Mata (AL)";"Total";"Total";"72,50"
"2701100";"Branquinha (AL)";"Total";"Total";"56,50"
"2701209";"Cacimbinhas (AL)";"Total";"Total";"19,66"
"2701308";"Cajueiro (AL)";"Total";"Total";"85,21"
"2701357";"Campestre (AL)";"Total";"Total";"61,63"
"2701407";"Campo Alegre (AL)";"Total";"Total";"60,89"
"2701506";"Campo Grande (AL)";"Total";"Total";"84,49"
"2701605";"Canapi (AL)";"Total";"Total";"26,45"
"2701704";"Capela (AL)";"Total";"Total";"58,77"
"2701803";"Carneiros (AL)";"Total";"Total";"59,75"
"2701902";"Chã Preta (AL)";"Total";"Total";"60,54"
"2702009";"Coité do Nóia (AL)";"Total";"Total";"30,98"
"2702108";"Colônia Leopoldina (AL)";"Total";"Total";"61,96"
"2702207";"Coqueiro Seco (AL)";"Total";"Total";"85,70"
"2702306";"Coruripe (AL)";"Total";"Total";"86,70"
"2702355";"Craíbas (AL)";"Total";"Total";"63,12"
"2702405";"Delmiro Gouveia (AL)";"Total";"Total";"90,40"
"2702504";"Dois Riachos (AL)";"Total";"Total";"34,15"
"2702553";"Estrela de Alagoas (AL)";"Total";"Total";"33,07"
"2702603";"Feira Grande (AL)";"Total";"Total";"34,30"
"2702702";"Feliz Deserto (AL)";"Total";"Total";"32,53"
"2702801";"Flexeiras (AL)";"Total";"Total";"57,08"
"2702900";"Girau do Ponciano (AL)";"Total";"Total";"42,03"
"2703007";"Ibateguara (AL)";"Total";"Total";"75,21"
"2703106";"Igaci (AL)";"Total";"Total";"47,55"
"2703205";"Igreja Nova (AL)";"Total";"Total";"71,62"
"2703304";"Inhapi (AL)";"Total";"Total";"39,96"
"2703403";"Jacaré dos Homens (AL)";"Total";"Total";"80,91"
"2703502";"Jacuípe (AL)";"Total";"Total";"48,40"
"2703601";"Japaratinga (AL)";"Total";"Total";"42,35"
"2703700";"Jaramataia (AL)";"Total";"Total";"64,73"
"2703759";"Jequiá da Praia (AL)";"Total";"Total";"71,40"
"2703809";"Joaquim Gomes (AL)";"Total";"Total";"55,92"
"2703908";"Jundiá (AL)";"Total";"Total";"41,73"
"2704005";"Junqueiro (AL)";"Total";"Total";"59,31"
"2704104";"Lagoa da Canoa (AL)";"Total";"Total";"61,57"
"2704203";"Limoeiro de Anadia (AL)";"Total";"Total";"27,73"
"2704302";"Maceió (AL)";"Total";"Total";"74,28"
"2704401";"Major Isidoro (AL)";"Total";"Total";"43,83"
"2704500";"Maragogi (AL)";"Total";"Total";"55,56"
"2704609";"Maravilha (AL)";"Total";"Total";"46,08"
"2704708";"Marechal Deodoro (AL)";"Total";"Total";"93,52"
"2704807";"Maribondo (AL)";"Total";"Total";"56,71"
"2704906";"Mar Vermelho (AL)";"Total";"Total";"44,32"
"2705002";"Mata Grande (AL)";"Total";"Total";"36,88"
"2705101";"Matriz de Camaragibe (AL)";"Total";"Total";"53,47"
"2705200";"Messias (AL)";"Total";"Total";"85,17"
"2705309";"Minador do Negrão (AL)";"Total";"Total";"31,59"
"2705408";"Monteirópolis (AL)";"Total";"Total";"60,97"
"2705507";"Murici (AL)";"Total";"Total";"67,40"
"2705606";"Novo Lino (AL)";"Total";"Total";"40,05"
"2705705";"Olho d'Água das Flores (AL)";"Total";"Total";"84,12"
"2705804";"Olho d'Água do Casado (AL)";"Total";"Total";"69,13"
"2705903";"Olho d'Água Grande (AL)";"Total";"Total";"47,81"
"2706000";"Olivença (AL)";"Total";"Total";"44,51"
"2706109";"Ouro Branco (AL)";"Total";"Total";"37,65"
"2706208";"Palestina (AL)";"Total";"Total";"82,00"
"2706307";"Palmeira dos Índios (AL)";"Total";"Total";"74,88"
"2706406";"Pão de Açúcar (AL)";"Total";"Total";"76,73"
"2706422";"Pariconha (AL)";"Total";"Total";"61,25"
"2706448";"Paripueira (AL)";"Total";"Total";"85,09"
"2706505";"Passo de Camaragibe (AL)";"Total";"Total";"41,20"
"2706604";"Paulo Jacinto (AL)";"Total";"Total";"77,04"
"2706703";"Penedo (AL)";"Total";"Total";"93,25"
"2706802";"Piaçabuçu (AL)";"Total";"Total";"82,47"
"2706901";"Pilar (AL)";"Total";"Total";"85,89"
"2707008";"Pindoba (AL)";"Total";"Total";"43,90"
"2707107";"Piranhas (AL)";"Total";"Total";"71,76"
"2707206";"Poço das Trincheiras (AL)";"Total";"Total";"22,98"
"2707305";"Porto Calvo (AL)";"Total";"Total";"68,17"
"2707404";"Porto de Pedras (AL)";"Total";"Total";"41,22"
"2707503";"Porto Real do Colégio (AL)";"Total";"Total";"64,38"
"2707602";"Quebrangulo (AL)";"Total";"Total";"61,84"
"2707701";"Rio Largo (AL)";"Total";"Total";"73,89"
"2707800";"Roteiro (AL)";"Total";"Total";"84,38"
"2707909";"Santa Luzia do Norte (AL)";"Total";"Total";"67,88"
"2708006";"Santana do Ipanema (AL)";"Total";"Total";"70,63"
"2708105";"Santana do Mundaú (AL)";"Total";"Total";"45,43"
"2708204";"São Brás (AL)";"Total";"Total";"89,63"
"2708303";"São José da Laje (AL)";"Total";"Total";"69,42"
"2708402";"São José da Tapera (AL)";"Total";"Total";"47,64"
"2708501";"São Luís do Quitunde (AL)";"Total";"Total";"36,96"
"2708600";"São Miguel dos Campos (AL)";"Total";"Total";"94,05"
"2708709";"São Miguel dos Milagres (AL)";"Total";"Total";"89,76"
"2708808";"São Sebastião (AL)";"Total";"Total";"18,08"
"2708907";"Satuba (AL)";"Total";"Total";"70,36"
"2708956";"Senador Rui Palmeira (AL)";"Total";"Total";"25,14"
"2709004";"Tanque d'Arca (AL)";"Total";"Total";"34,55"
"2709103";"Taquarana (AL)";"Total";"Total";"31,92"
"2709152";"Teotônio Vilela (AL)";"Total";"Total";"74,54"
"2709202";"Traipu (AL)";"Total";"Total";"33,66"
"2709301";"União dos Palmares (AL)";"Total";"Total";"82,55"
"2709400";"Viçosa (AL)";"Total";"Total";"74,59"
"2800100";"Amparo do São Francisco (SE)";"Total";"Total";"80,21"
"2800209";"Aquidabã (SE)";"Total";"Total";"81,43"
"2800308";"Aracaju (SE)";"Total";"Total";"97,91"
"2800407";"Arauá (SE)";"Total";"Total";"65,38"
"2800506";"Areia Branca (SE)";"Total";"Total";"70,38"
"2800605";"Barra dos Coqueiros (SE)";"Total";"Total";"87,58"
"2800670";"Boquim (SE)";"Total";"Total";"58,23"
"2800704";"Brejo Grande (SE)";"Total";"Total";"68,85"
"2801009";"Campo do Brito (SE)";"Total";"Total";"80,24"
"2801108";"Canhoba (SE)";"Total";"Total";"86,78"
"2801207";"Canindé de São Francisco (SE)";"Total";"Total";"78,83"
"2801306";"Capela (SE)";"Total";"Total";"84,40"
"2801405";"Carira (SE)";"Total";"Total";"68,65"
"2801504";"Carmópolis (SE)";"Total";"Total";"98,69"
"2801603";"Cedro de São João (SE)";"Total";"Total";"96,39"
"2801702";"Cristinápolis (SE)";"Total";"Total";"61,81"
"2801900";"Cumbe (SE)";"Total";"Total";"91,52"
"2802007";"Divina Pastora (SE)";"Total";"Total";"81,58"
"2802106";"Estância (SE)";"Total";"Total";"83,08"
"2802205";"Feira Nova (SE)";"Total";"Total";"88,64"
"2802304";"Frei Paulo (SE)";"Total";"Total";"84,38"
"2802403";"Gararu (SE)";"Total";"Total";"72,50"
"2802502";"General Maynard (SE)";"Total";"Total";"84,13"
"2802601";"Graccho Cardoso (SE)";"Total";"Total";"91,12"
"2802700";"Ilha das Flores (SE)";"Total";"Total";"85,04"
"2802809";"Indiaroba (SE)";"Total";"Total";"56,74"
"2802908";"Itabaiana (SE)";"Total";"Total";"85,86"
"2803005";"Itabaianinha (SE)";"Total";"Total";"58,15"
"2803104";"Itabi (SE)";"Total";"Total";"92,08"
"2803203";"Itaporanga d'Ajuda (SE)";"Total";"Total";"64,18"
"2803302";"Japaratuba (SE)";"Total";"Total";"78,63"
"2803401";"Japoatã (SE)";"Total";"Total";"67,68"
"2803500";"Lagarto (SE)";"Total";"Total";"73,49"
"2803609";"Laranjeiras (SE)";"Total";"Total";"83,91"
"2803708";"Macambira (SE)";"Total";"Total";"66,03"
"2803807";"Malhada dos Bois (SE)";"Total";"Total";"95,37"
"2803906";"Malhador (SE)";"Total";"Total";"82,04"
"2804003";"Maruim (SE)";"Total";"Total";"81,55"
"2804102";"Moita Bonita (SE)";"Total";"Total";"55,70"
"2804201";"Monte Alegre de Sergipe (SE)";"Total";"Total";"75,06"
"2804300";"Muribeca (SE)";"Total";"Total";"90,86"
"2804409";"Neópolis (SE)";"Total";"Total";"74,19"
"2804458";"Nossa Senhora Aparecida (SE)";"Total";"Total";"89,70"
"2804508";"Nossa Senhora da Glória (SE)";"Total";"Total";"89,84"
"2804607";"Nossa Senhora das Dores (SE)";"Total";"Total";"77,74"
"2804706";"Nossa Senhora de Lourdes (SE)";"Total";"Total";"90,96"
"2804805";"Nossa Senhora do Socorro (SE)";"Total";"Total";"96,81"
"2804904";"Pacatuba (SE)";"Total";"Total";"44,38"
"2805000";"Pedra Mole (SE)";"Total";"Total";"82,64"
"2805109";"Pedrinhas (SE)";"Total";"Total";"30,91"
"2805208";"Pinhão (SE)";"Total";"Total";"65,34"
"2805307";"Pirambu (SE)";"Total";"Total";"85,03"
"2805406";"Poço Redondo (SE)";"Total";"Total";"73,84"
"2805505";"Poço Verde (SE)";"Total";"Total";"75,05"
"2805604";"Porto da Folha (SE)";"Total";"Total";"79,25"
"2805703";"Propriá (SE)";"Total";"Total";"93,40"
"2805802";"Riachão do Dantas (SE)";"Total";"Total";"49,33"
"2805901";"Riachuelo (SE)";"Total";"Total";"81,31"
"2806008";"Ribeirópolis (SE)";"Total";"Total";"80,25"
"2806107";"Rosário do Catete (SE)";"Total";"Total";"78,21"
"2806206";"Salgado (SE)";"Total";"Total";"56,32"
"2806305";"Santa Luzia do Itanhy (SE)";"Total";"Total";"49,89"
"2806404";"Santana do São Francisco (SE)";"Total";"Total";"82,83"
"2806503";"Santa Rosa de Lima (SE)";"Total";"Total";"86,49"
"2806602";"Santo Amaro das Brotas (SE)";"Total";"Total";"69,74"
"2806701";"São Cristóvão (SE)";"Total";"Total";"87,71"
"2806800";"São Domingos (SE)";"Total";"Total";"96,82"
"2806909";"São Francisco (SE)";"Total";"Total";"87,62"
"2807006";"São Miguel do Aleixo (SE)";"Total";"Total";"63,71"
"2807105";"Simão Dias (SE)";"Total";"Total";"57,26"
"2807204";"Siriri (SE)";"Total";"Total";"75,04"
"2807303";"Telha (SE)";"Total";"Total";"91,52"
"2807402";"Tobias Barreto (SE)";"Total";"Total";"78,08"
"2807501";"Tomar do Geru (SE)";"Total";"Total";"45,99"
"2807600";"Umbaúba (SE)";"Total";"Total";"32,06"
"2900108";"Abaíra (BA)";"Total";"Total";"91,57"
"2900207";"Abaré (BA)";"Total";"Total";"77,42"
"2900306";"Acajutiba (BA)";"Total";"Total";"76,65"
"2900355";"Adustina (BA)";"Total";"Total";"52,79"
"2900405";"Água Fria (BA)";"Total";"Total";"51,91"
"2900504";"Érico Cardoso (BA)";"Total";"Total";"76,32"
"2900603";"Aiquara (BA)";"Total";"Total";"58,43"
"2900702";"Alagoinhas (BA)";"Total";"Total";"93,49"
"2900801";"Alcobaça (BA)";"Total";"Total";"58,65"
"2900900";"Almadina (BA)";"Total";"Total";"80,67"
"2901007";"Amargosa (BA)";"Total";"Total";"82,44"
"2901106";"Amélia Rodrigues (BA)";"Total";"Total";"77,21"
"2901155";"América Dourada (BA)";"Total";"Total";"80,18"
"2901205";"Anagé (BA)";"Total";"Total";"26,21"
"2901304";"Andaraí (BA)";"Total";"Total";"66,13"
"2901353";"Andorinha (BA)";"Total";"Total";"53,11"
"2901403";"Angical (BA)";"Total";"Total";"37,71"
"2901502";"Anguera (BA)";"Total";"Total";"61,32"
"2901601";"Antas (BA)";"Total";"Total";"84,69"
"2901700";"Antônio Cardoso (BA)";"Total";"Total";"60,21"
"2901809";"Antônio Gonçalves (BA)";"Total";"Total";"81,78"
"2901908";"Aporá (BA)";"Total";"Total";"81,44"
"2901957";"Apuarema (BA)";"Total";"Total";"62,22"
"2902005";"Aracatu (BA)";"Total";"Total";"30,11"
"2902054";"Araçás (BA)";"Total";"Total";"71,93"
"2902104";"Araci (BA)";"Total";"Total";"47,66"
"2902203";"Aramari (BA)";"Total";"Total";"67,74"
"2902252";"Arataca (BA)";"Total";"Total";"63,82"
"2902302";"Aratuípe (BA)";"Total";"Total";"60,70"
"2902401";"Aurelino Leal (BA)";"Total";"Total";"77,93"
"2902500";"Baianópolis (BA)";"Total";"Total";"86,21"
"2902609";"Baixa Grande (BA)";"Total";"Total";"50,07"
"2902658";"Banzaê (BA)";"Total";"Total";"97,56"
"2902708";"Barra (BA)";"Total";"Total";"65,19"
"2902807";"Barra da Estiva (BA)";"Total";"Total";"77,51"
"2902906";"Barra do Choça (BA)";"Total";"Total";"75,65"
"2903003";"Barra do Mendes (BA)";"Total";"Total";"81,89"
"2903102";"Barra do Rocha (BA)";"Total";"Total";"58,79"
"2903201";"Barreiras (BA)";"Total";"Total";"90,48"
"2903235";"Barro Alto (BA)";"Total";"Total";"93,86"
"2903276";"Barrocas (BA)";"Total";"Total";"74,97"
"2903300";"Barro Preto (BA)";"Total";"Total";"75,27"
"2903409";"Belmonte (BA)";"Total";"Total";"77,66"
"2903508";"Belo Campo (BA)";"Total";"Total";"9,04"
"2903607";"Biritinga (BA)";"Total";"Total";"87,04"
"2903706";"Boa Nova (BA)";"Total";"Total";"62,35"
"2903805";"Boa Vista do Tupim (BA)";"Total";"Total";"59,36"
"2903904";"Bom Jesus da Lapa (BA)";"Total";"Total";"78,22"
"2903953";"Bom Jesus da Serra (BA)";"Total";"Total";"33,73"
"2904001";"Boninal (BA)";"Total";"Total";"85,94"
"2904050";"Bonito (BA)";"Total";"Total";"86,69"
