"Tabela 3218 - Domicílios particulares permanentes, por forma de abastecimento de água, segundo a existência de banheiro ou sanitário e esgotamento sanitário, o destino do lixo e a existência de energia elétrica"
"Variável - Domicílios particulares permanentes - percentual do total geral"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Ano x Forma de abastecimento de água x Existência de banheiro ou sanitário e esgotamento sanitário"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"2010"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"Cód.";"Município";"Destino do lixo";"Existência de energia elétrica";"Total"
"4301404";"Arvorezinha (RS)";"Coletado";"Total";"75,24"
"4301503";"Augusto Pestana (RS)";"Coletado";"Total";"61,76"
"4301552";"Áurea (RS)";"Coletado";"Total";"76,60"
"4301602";"Bagé (RS)";"Coletado";"Total";"96,83"
"4301636";"Balneário Pinhal (RS)";"Coletado";"Total";"99,66"
"4301651";"Barão (RS)";"Coletado";"Total";"94,54"
"4301701";"Barão de Cotegipe (RS)";"Coletado";"Total";"65,08"
"4301750";"Barão do Triunfo (RS)";"Coletado";"Total";"33,60"
"4301800";"Barracão (RS)";"Coletado";"Total";"64,11"
"4301859";"Barra do Guarita (RS)";"Coletado";"Total";"57,23"
"4301875";"Barra do Quaraí (RS)";"Coletado";"Total";"75,08"
"4301909";"Barra do Ribeiro (RS)";"Coletado";"Total";"92,07"
"4301925";"Barra do Rio Azul (RS)";"Coletado";"Total";"64,19"
"4301958";"Barra Funda (RS)";"Coletado";"Total";"91,50"
"4302006";"Barros Cassal (RS)";"Coletado";"Total";"41,54"
"4302055";"Benjamin Constant do Sul (RS)";"Coletado";"Total";"44,44"
"4302105";"Bento Gonçalves (RS)";"Coletado";"Total";"98,58"
"4302154";"Boa Vista das Missões (RS)";"Coletado";"Total";"61,74"
"4302204";"Boa Vista do Buricá (RS)";"Coletado";"Total";"83,91"
"4302220";"Boa Vista do Cadeado (RS)";"Coletado";"Total";"23,21"
"4302238";"Boa Vista do Incra (RS)";"Coletado";"Total";"37,19"
"4302253";"Boa Vista do Sul (RS)";"Coletado";"Total";"85,57"
"4302303";"Bom Jesus (RS)";"Coletado";"Total";"80,48"
"4302352";"Bom Princípio (RS)";"Coletado";"Total";"98,47"
"4302378";"Bom Progresso (RS)";"Coletado";"Total";"86,57"
"4302402";"Bom Retiro do Sul (RS)";"Coletado";"Total";"97,27"
"4302451";"Boqueirão do Leão (RS)";"Coletado";"Total";"46,41"
"4302501";"Bossoroca (RS)";"Coletado";"Total";"59,78"
"4302584";"Bozano (RS)";"Coletado";"Total";"38,89"
"4302600";"Braga (RS)";"Coletado";"Total";"64,16"
"4302659";"Brochier (RS)";"Coletado";"Total";"92,75"
"4302709";"Butiá (RS)";"Coletado";"Total";"98,03"
"4302808";"Caçapava do Sul (RS)";"Coletado";"Total";"81,31"
"4302907";"Cacequi (RS)";"Coletado";"Total";"76,99"
"4303004";"Cachoeira do Sul (RS)";"Coletado";"Total";"91,57"
"4303103";"Cachoeirinha (RS)";"Coletado";"Total";"99,43"
"4303202";"Cacique Doble (RS)";"Coletado";"Total";"66,00"
"4303301";"Caibaté (RS)";"Coletado";"Total";"66,40"
"4303400";"Caiçara (RS)";"Coletado";"Total";"58,54"
"4303509";"Camaquã (RS)";"Coletado";"Total";"87,35"
"4303558";"Camargo (RS)";"Coletado";"Total";"96,53"
"4303608";"Cambará do Sul (RS)";"Coletado";"Total";"96,02"
"4303673";"Campestre da Serra (RS)";"Coletado";"Total";"87,28"
"4303707";"Campina das Missões (RS)";"Coletado";"Total";"78,31"
"4303806";"Campinas do Sul (RS)";"Coletado";"Total";"95,70"
"4303905";"Campo Bom (RS)";"Coletado";"Total";"99,85"
"4304002";"Campo Novo (RS)";"Coletado";"Total";"87,64"
"4304101";"Campos Borges (RS)";"Coletado";"Total";"73,75"
"4304200";"Candelária (RS)";"Coletado";"Total";"83,45"
"4304309";"Cândido Godói (RS)";"Coletado";"Total";"50,86"
"4304358";"Candiota (RS)";"Coletado";"Total";"74,21"
"4304408";"Canela (RS)";"Coletado";"Total";"99,18"
"4304507";"Canguçu (RS)";"Coletado";"Total";"44,08"
"4304606";"Canoas (RS)";"Coletado";"Total";"99,36"
"4304614";"Canudos do Vale (RS)";"Coletado";"Total";"78,50"
"4304622";"Capão Bonito do Sul (RS)";"Coletado";"Total";"43,23"
"4304630";"Capão da Canoa (RS)";"Coletado";"Total";"99,72"
"4304655";"Capão do Cipó (RS)";"Coletado";"Total";"27,79"
"4304663";"Capão do Leão (RS)";"Coletado";"Total";"96,60"
"4304671";"Capivari do Sul (RS)";"Coletado";"Total";"97,25"
"4304689";"Capela de Santana (RS)";"Coletado";"Total";"95,47"
"4304697";"Capitão (RS)";"Coletado";"Total";"81,75"
"4304705";"Carazinho (RS)";"Coletado";"Total";"97,44"
"4304713";"Caraá (RS)";"Coletado";"Total";"91,28"
"4304804";"Carlos Barbosa (RS)";"Coletado";"Total";"96,90"
"4304853";"Carlos Gomes (RS)";"Coletado";"Total";"32,13"
"4304903";"Casca (RS)";"Coletado";"Total";"94,67"
"4304952";"Caseiros (RS)";"Coletado";"Total";"79,72"
"4305009";"Catuípe (RS)";"Coletado";"Total";"67,98"
"4305108";"Caxias do Sul (RS)";"Coletado";"Total";"98,66"
"4305116";"Centenário (RS)";"Coletado";"Total";"61,34"
"4305124";"Cerrito (RS)";"Coletado";"Total";"53,69"
"4305132";"Cerro Branco (RS)";"Coletado";"Total";"81,71"
"4305157";"Cerro Grande (RS)";"Coletado";"Total";"41,37"
"4305173";"Cerro Grande do Sul (RS)";"Coletado";"Total";"60,52"
"4305207";"Cerro Largo (RS)";"Coletado";"Total";"95,08"
"4305306";"Chapada (RS)";"Coletado";"Total";"69,00"
"4305355";"Charqueadas (RS)";"Coletado";"Total";"97,98"
"4305371";"Charrua (RS)";"Coletado";"Total";"53,61"
"4305405";"Chiapetta (RS)";"Coletado";"Total";"73,74"
"4305439";"Chuí (RS)";"Coletado";"Total";"95,45"
"4305447";"Chuvisca (RS)";"Coletado";"Total";"21,07"
"4305454";"Cidreira (RS)";"Coletado";"Total";"98,25"
"4305504";"Ciríaco (RS)";"Coletado";"Total";"82,74"
"4305587";"Colinas (RS)";"Coletado";"Total";"94,10"
"4305603";"Colorado (RS)";"Coletado";"Total";"79,52"
"4305702";"Condor (RS)";"Coletado";"Total";"79,93"
"4305801";"Constantina (RS)";"Coletado";"Total";"83,44"
"4305835";"Coqueiro Baixo (RS)";"Coletado";"Total";"47,00"
"4305850";"Coqueiros do Sul (RS)";"Coletado";"Total";"57,47"
"4305871";"Coronel Barros (RS)";"Coletado";"Total";"50,74"
"4305900";"Coronel Bicaco (RS)";"Coletado";"Total";"70,32"
"4305934";"Coronel Pilar (RS)";"Coletado";"Total";"57,58"
"4305959";"Cotiporã (RS)";"Coletado";"Total";"87,88"
"4305975";"Coxilha (RS)";"Coletado";"Total";"73,37"
"4306007";"Crissiumal (RS)";"Coletado";"Total";"63,12"
"4306056";"Cristal (RS)";"Coletado";"Total";"85,12"
"4306072";"Cristal do Sul (RS)";"Coletado";"Total";"35,22"
"4306106";"Cruz Alta (RS)";"Coletado";"Total";"95,52"
"4306130";"Cruzaltense (RS)";"Coletado";"Total";"50,07"
"4306205";"Cruzeiro do Sul (RS)";"Coletado";"Total";"93,68"
"4306304";"David Canabarro (RS)";"Coletado";"Total";"86,80"
"4306320";"Derrubadas (RS)";"Coletado";"Total";"34,12"
"4306353";"Dezesseis de Novembro (RS)";"Coletado";"Total";"70,67"
"4306379";"Dilermando de Aguiar (RS)";"Coletado";"Total";"41,25"
"4306403";"Dois Irmãos (RS)";"Coletado";"Total";"99,88"
"4306429";"Dois Irmãos das Missões (RS)";"Coletado";"Total";"58,26"
"4306452";"Dois Lajeados (RS)";"Coletado";"Total";"84,93"
"4306502";"Dom Feliciano (RS)";"Coletado";"Total";"37,18"
"4306551";"Dom Pedro de Alcântara (RS)";"Coletado";"Total";"97,90"
"4306601";"Dom Pedrito (RS)";"Coletado";"Total";"90,57"
"4306700";"Dona Francisca (RS)";"Coletado";"Total";"89,06"
"4306734";"Doutor Maurício Cardoso (RS)";"Coletado";"Total";"65,89"
"4306759";"Doutor Ricardo (RS)";"Coletado";"Total";"59,66"
"4306767";"Eldorado do Sul (RS)";"Coletado";"Total";"97,08"
"4306809";"Encantado (RS)";"Coletado";"Total";"96,78"
"4306908";"Encruzilhada do Sul (RS)";"Coletado";"Total";"71,15"
"4306924";"Engenho Velho (RS)";"Coletado";"Total";"63,74"
"4306932";"Entre-Ijuís (RS)";"Coletado";"Total";"58,35"
"4306957";"Entre Rios do Sul (RS)";"Coletado";"Total";"85,16"
"4306973";"Erebango (RS)";"Coletado";"Total";"73,05"
"4307005";"Erechim (RS)";"Coletado";"Total";"97,12"
"4307054";"Ernestina (RS)";"Coletado";"Total";"74,77"
"4307104";"Herval (RS)";"Coletado";"Total";"68,06"
"4307203";"Erval Grande (RS)";"Coletado";"Total";"80,31"
"4307302";"Erval Seco (RS)";"Coletado";"Total";"68,43"
"4307401";"Esmeralda (RS)";"Coletado";"Total";"83,33"
"4307450";"Esperança do Sul (RS)";"Coletado";"Total";"43,05"
"4307500";"Espumoso (RS)";"Coletado";"Total";"78,01"
"4307559";"Estação (RS)";"Coletado";"Total";"86,60"
"4307609";"Estância Velha (RS)";"Coletado";"Total";"99,53"
"4307708";"Esteio (RS)";"Coletado";"Total";"99,59"
"4307807";"Estrela (RS)";"Coletado";"Total";"98,76"
"4307815";"Estrela Velha (RS)";"Coletado";"Total";"51,76"
"4307831";"Eugênio de Castro (RS)";"Coletado";"Total";"57,32"
"4307864";"Fagundes Varela (RS)";"Coletado";"Total";"94,36"
"4307906";"Farroupilha (RS)";"Coletado";"Total";"95,57"
"4308003";"Faxinal do Soturno (RS)";"Coletado";"Total";"87,36"
"4308052";"Faxinalzinho (RS)";"Coletado";"Total";"75,26"
"4308078";"Fazenda Vilanova (RS)";"Coletado";"Total";"94,41"
"4308102";"Feliz (RS)";"Coletado";"Total";"98,44"
"4308201";"Flores da Cunha (RS)";"Coletado";"Total";"95,31"
"4308250";"Floriano Peixoto (RS)";"Coletado";"Total";"25,11"
"4308300";"Fontoura Xavier (RS)";"Coletado";"Total";"44,17"
"4308409";"Formigueiro (RS)";"Coletado";"Total";"80,12"
"4308433";"Forquetinha (RS)";"Coletado";"Total";"64,79"
"4308458";"Fortaleza dos Valos (RS)";"Coletado";"Total";"75,85"
"4308508";"Frederico Westphalen (RS)";"Coletado";"Total";"86,19"
"4308607";"Garibaldi (RS)";"Coletado";"Total";"98,47"
"4308656";"Garruchos (RS)";"Coletado";"Total";"44,31"
"4308706";"Gaurama (RS)";"Coletado";"Total";"75,98"
"4308805";"General Câmara (RS)";"Coletado";"Total";"61,71"
"4308854";"Gentil (RS)";"Coletado";"Total";"55,23"
"4308904";"Getúlio Vargas (RS)";"Coletado";"Total";"87,80"
"4309001";"Giruá (RS)";"Coletado";"Total";"75,06"
"4309050";"Glorinha (RS)";"Coletado";"Total";"93,93"
"4309100";"Gramado (RS)";"Coletado";"Total";"99,19"
"4309126";"Gramado dos Loureiros (RS)";"Coletado";"Total";"74,65"
"4309159";"Gramado Xavier (RS)";"Coletado";"Total";"32,92"
"4309209";"Gravataí (RS)";"Coletado";"Total";"99,35"
"4309258";"Guabiju (RS)";"Coletado";"Total";"96,42"
"4309308";"Guaíba (RS)";"Coletado";"Total";"98,89"
"4309407";"Guaporé (RS)";"Coletado";"Total";"93,47"
"4309506";"Guarani das Missões (RS)";"Coletado";"Total";"65,85"
"4309555";"Harmonia (RS)";"Coletado";"Total";"98,31"
"4309571";"Herveiras (RS)";"Coletado";"Total";"31,11"
"4309605";"Horizontina (RS)";"Coletado";"Total";"87,47"
"4309654";"Hulha Negra (RS)";"Coletado";"Total";"51,51"
"4309704";"Humaitá (RS)";"Coletado";"Total";"81,97"
"4309753";"Ibarama (RS)";"Coletado";"Total";"71,43"
"4309803";"Ibiaçá (RS)";"Coletado";"Total";"69,34"
"4309902";"Ibiraiaras (RS)";"Coletado";"Total";"88,52"
"4309951";"Ibirapuitã (RS)";"Coletado";"Total";"64,42"
"4310009";"Ibirubá (RS)";"Coletado";"Total";"81,61"
"4310108";"Igrejinha (RS)";"Coletado";"Total";"99,44"
"4310207";"Ijuí (RS)";"Coletado";"Total";"92,27"
"4310306";"Ilópolis (RS)";"Coletado";"Total";"83,87"
"4310330";"Imbé (RS)";"Coletado";"Total";"99,68"
"4310363";"Imigrante (RS)";"Coletado";"Total";"96,24"
"4310405";"Independência (RS)";"Coletado";"Total";"68,78"
"4310413";"Inhacorá (RS)";"Coletado";"Total";"77,25"
"4310439";"Ipê (RS)";"Coletado";"Total";"85,28"
"4310462";"Ipiranga do Sul (RS)";"Coletado";"Total";"42,90"
"4310504";"Iraí (RS)";"Coletado";"Total";"64,29"
"4310538";"Itaara (RS)";"Coletado";"Total";"95,79"
"4310553";"Itacurubi (RS)";"Coletado";"Total";"37,08"
"4310579";"Itapuca (RS)";"Coletado";"Total";"33,52"
"4310603";"Itaqui (RS)";"Coletado";"Total";"86,17"
"4310652";"Itati (RS)";"Coletado";"Total";"90,99"
"4310702";"Itatiba do Sul (RS)";"Coletado";"Total";"65,98"
"4310751";"Ivorá (RS)";"Coletado";"Total";"92,85"
"4310801";"Ivoti (RS)";"Coletado";"Total";"99,75"
"4310850";"Jaboticaba (RS)";"Coletado";"Total";"42,74"
"4310876";"Jacuizinho (RS)";"Coletado";"Total";"23,04"
"4310900";"Jacutinga (RS)";"Coletado";"Total";"78,42"
"4311007";"Jaguarão (RS)";"Coletado";"Total";"93,09"
"4311106";"Jaguari (RS)";"Coletado";"Total";"60,35"
"4311122";"Jaquirana (RS)";"Coletado";"Total";"83,09"
"4311130";"Jari (RS)";"Coletado";"Total";"24,94"
"4311155";"Jóia (RS)";"Coletado";"Total";"38,56"
"4311205";"Júlio de Castilhos (RS)";"Coletado";"Total";"87,00"
"4311239";"Lagoa Bonita do Sul (RS)";"Coletado";"Total";"35,71"
"4311254";"Lagoão (RS)";"Coletado";"Total";"27,19"
"4311270";"Lagoa dos Três Cantos (RS)";"Coletado";"Total";"97,67"
"4311304";"Lagoa Vermelha (RS)";"Coletado";"Total";"92,23"
"4311403";"Lajeado (RS)";"Coletado";"Total";"99,78"
"4311429";"Lajeado do Bugre (RS)";"Coletado";"Total";"28,93"
"4311502";"Lavras do Sul (RS)";"Coletado";"Total";"81,76"
"4311601";"Liberato Salzano (RS)";"Coletado";"Total";"37,11"
"4311627";"Lindolfo Collor (RS)";"Coletado";"Total";"98,80"
"4311643";"Linha Nova (RS)";"Coletado";"Total";"89,76"
"4311700";"Machadinho (RS)";"Coletado";"Total";"69,95"
"4311718";"Maçambará (RS)";"Coletado";"Total";"43,72"
"4311734";"Mampituba (RS)";"Coletado";"Total";"92,50"
"4311759";"Manoel Viana (RS)";"Coletado";"Total";"77,21"
"4311775";"Maquiné (RS)";"Coletado";"Total";"93,07"
"4311791";"Maratá (RS)";"Coletado";"Total";"90,48"
"4311809";"Marau (RS)";"Coletado";"Total";"98,11"
"4311908";"Marcelino Ramos (RS)";"Coletado";"Total";"75,21"
"4311981";"Mariana Pimentel (RS)";"Coletado";"Total";"79,84"
"4312005";"Mariano Moro (RS)";"Coletado";"Total";"86,94"
"4312054";"Marques de Souza (RS)";"Coletado";"Total";"77,77"
"4312104";"Mata (RS)";"Coletado";"Total";"57,05"
"4312138";"Mato Castelhano (RS)";"Coletado";"Total";"56,09"
"4312153";"Mato Leitão (RS)";"Coletado";"Total";"93,73"
"4312179";"Mato Queimado (RS)";"Coletado";"Total";"44,19"
"4312203";"Maximiliano de Almeida (RS)";"Coletado";"Total";"61,54"
"4312252";"Minas do Leão (RS)";"Coletado";"Total";"96,19"
"4312302";"Miraguaí (RS)";"Coletado";"Total";"52,64"
"4312351";"Montauri (RS)";"Coletado";"Total";"90,17"
"4312377";"Monte Alegre dos Campos (RS)";"Coletado";"Total";"42,51"
"4312385";"Monte Belo do Sul (RS)";"Coletado";"Total";"96,37"
"4312401";"Montenegro (RS)";"Coletado";"Total";"99,22"
"4312427";"Mormaço (RS)";"Coletado";"Total";"67,24"
"4312443";"Morrinhos do Sul (RS)";"Coletado";"Total";"95,76"
"4312450";"Morro Redondo (RS)";"Coletado";"Total";"71,55"
"4312476";"Morro Reuter (RS)";"Coletado";"Total";"98,96"
"4312500";"Mostardas (RS)";"Coletado";"Total";"83,55"
"4312609";"Muçum (RS)";"Coletado";"Total";"95,90"
"4312617";"Muitos Capões (RS)";"Coletado";"Total";"63,39"
"4312625";"Muliterno (RS)";"Coletado";"Total";"63,97"
"4312658";"Não-Me-Toque (RS)";"Coletado";"Total";"95,08"
"4312674";"Nicolau Vergueiro (RS)";"Coletado";"Total";"52,10"
"4312708";"Nonoai (RS)";"Coletado";"Total";"77,01"
"4312757";"Nova Alvorada (RS)";"Coletado";"Total";"92,76"
"4312807";"Nova Araçá (RS)";"Coletado";"Total";"95,45"
"4312906";"Nova Bassano (RS)";"Coletado";"Total";"73,82"
"4312955";"Nova Boa Vista (RS)";"Coletado";"Total";"51,57"
"4313003";"Nova Bréscia (RS)";"Coletado";"Total";"90,00"
"4313011";"Nova Candelária (RS)";"Coletado";"Total";"69,91"
"4313037";"Nova Esperança do Sul (RS)";"Coletado";"Total";"79,80"
"4313060";"Nova Hartz (RS)";"Coletado";"Total";"99,78"
"4313086";"Nova Pádua (RS)";"Coletado";"Total";"87,77"
"4313102";"Nova Palma (RS)";"Coletado";"Total";"81,81"
"4313201";"Nova Petrópolis (RS)";"Coletado";"Total";"97,59"
"4313300";"Nova Prata (RS)";"Coletado";"Total";"97,20"
"4313334";"Nova Ramada (RS)";"Coletado";"Total";"43,35"
"4313359";"Nova Roma do Sul (RS)";"Coletado";"Total";"81,41"
"4313375";"Nova Santa Rita (RS)";"Coletado";"Total";"97,70"
"4313391";"Novo Cabrais (RS)";"Coletado";"Total";"82,27"
"4313409";"Novo Hamburgo (RS)";"Coletado";"Total";"99,63"
"4313425";"Novo Machado (RS)";"Coletado";"Total";"70,81"
"4313441";"Novo Tiradentes (RS)";"Coletado";"Total";"30,37"
"4313466";"Novo Xingu (RS)";"Coletado";"Total";"66,96"
"4313490";"Novo Barreiro (RS)";"Coletado";"Total";"44,71"
"4313508";"Osório (RS)";"Coletado";"Total";"98,96"
"4313607";"Paim Filho (RS)";"Coletado";"Total";"70,38"
"4313656";"Palmares do Sul (RS)";"Coletado";"Total";"95,89"
"4313706";"Palmeira das Missões (RS)";"Coletado";"Total";"86,75"
"4313805";"Palmitinho (RS)";"Coletado";"Total";"60,98"
"4313904";"Panambi (RS)";"Coletado";"Total";"94,84"
"4313953";"Pantano Grande (RS)";"Coletado";"Total";"92,15"
"4314001";"Paraí (RS)";"Coletado";"Total";"96,18"
"4314027";"Paraíso do Sul (RS)";"Coletado";"Total";"81,68"
"4314035";"Pareci Novo (RS)";"Coletado";"Total";"97,88"
"4314050";"Parobé (RS)";"Coletado";"Total";"99,02"
"4314068";"Passa Sete (RS)";"Coletado";"Total";"20,36"
"4314076";"Passo do Sobrado (RS)";"Coletado";"Total";"79,55"
"4314100";"Passo Fundo (RS)";"Coletado";"Total";"98,90"
"4314134";"Paulo Bento (RS)";"Coletado";"Total";"40,49"
"4314159";"Paverama (RS)";"Coletado";"Total";"87,07"
"4314175";"Pedras Altas (RS)";"Coletado";"Total";"37,99"
"4314209";"Pedro Osório (RS)";"Coletado";"Total";"94,82"
"4314308";"Pejuçara (RS)";"Coletado";"Total";"79,70"
"4314407";"Pelotas (RS)";"Coletado";"Total";"97,06"
"4314423";"Picada Café (RS)";"Coletado";"Total";"98,73"
"4314456";"Pinhal (RS)";"Coletado";"Total";"78,61"
"4314464";"Pinhal da Serra (RS)";"Coletado";"Total";"72,89"
"4314472";"Pinhal Grande (RS)";"Coletado";"Total";"47,52"
"4314498";"Pinheirinho do Vale (RS)";"Coletado";"Total";"49,30"
"4314506";"Pinheiro Machado (RS)";"Coletado";"Total";"79,24"
"4314555";"Pirapó (RS)";"Coletado";"Total";"56,86"
"4314605";"Piratini (RS)";"Coletado";"Total";"60,82"
"4314704";"Planalto (RS)";"Coletado";"Total";"66,72"
"4314753";"Poço das Antas (RS)";"Coletado";"Total";"97,68"
"4314779";"Pontão (RS)";"Coletado";"Total";"49,14"
"4314787";"Ponte Preta (RS)";"Coletado";"Total";"31,32"
"4314803";"Portão (RS)";"Coletado";"Total";"99,33"
"4314902";"Porto Alegre (RS)";"Coletado";"Total";"99,72"
"4315008";"Porto Lucena (RS)";"Coletado";"Total";"61,58"
"4315057";"Porto Mauá (RS)";"Coletado";"Total";"76,83"
"4315073";"Porto Vera Cruz (RS)";"Coletado";"Total";"85,07"
"4315107";"Porto Xavier (RS)";"Coletado";"Total";"69,91"
"4315131";"Pouso Novo (RS)";"Coletado";"Total";"53,93"
"4315149";"Presidente Lucena (RS)";"Coletado";"Total";"96,97"
"4315156";"Progresso (RS)";"Coletado";"Total";"48,04"
"4315172";"Protásio Alves (RS)";"Coletado";"Total";"88,84"
"4315206";"Putinga (RS)";"Coletado";"Total";"72,52"
"4315305";"Quaraí (RS)";"Coletado";"Total";"91,52"
"4315313";"Quatro Irmãos (RS)";"Coletado";"Total";"52,36"
"4315321";"Quevedos (RS)";"Coletado";"Total";"35,25"
"4315354";"Quinze de Novembro (RS)";"Coletado";"Total";"90,62"
"4315404";"Redentora (RS)";"Coletado";"Total";"34,42"
"4315453";"Relvado (RS)";"Coletado";"Total";"57,28"
"4315503";"Restinga Sêca (RS)";"Coletado";"Total";"89,67"
"4315552";"Rio dos Índios (RS)";"Coletado";"Total";"23,16"
"4315602";"Rio Grande (RS)";"Coletado";"Total";"98,47"
"4315701";"Rio Pardo (RS)";"Coletado";"Total";"88,90"
"4315750";"Riozinho (RS)";"Coletado";"Total";"94,61"
"4315800";"Roca Sales (RS)";"Coletado";"Total";"88,64"
"4315909";"Rodeio Bonito (RS)";"Coletado";"Total";"77,03"
"4315958";"Rolador (RS)";"Coletado";"Total";"28,36"
"4316006";"Rolante (RS)";"Coletado";"Total";"94,22"
"4316105";"Ronda Alta (RS)";"Coletado";"Total";"86,29"
"4316204";"Rondinha (RS)";"Coletado";"Total";"69,64"
"4316303";"Roque Gonzales (RS)";"Coletado";"Total";"62,57"
"4316402";"Rosário do Sul (RS)";"Coletado";"Total";"86,09"
"4316428";"Sagrada Família (RS)";"Coletado";"Total";"41,62"
"4316436";"Saldanha Marinho (RS)";"Coletado";"Total";"90,09"
"4316451";"Salto do Jacuí (RS)";"Coletado";"Total";"85,65"
"4316477";"Salvador das Missões (RS)";"Coletado";"Total";"82,06"
"4316501";"Salvador do Sul (RS)";"Coletado";"Total";"94,19"
"4316600";"Sananduva (RS)";"Coletado";"Total";"72,72"
"4316709";"Santa Bárbara do Sul (RS)";"Coletado";"Total";"87,02"
"4316733";"Santa Cecília do Sul (RS)";"Coletado";"Total";"78,95"
"4316758";"Santa Clara do Sul (RS)";"Coletado";"Total";"88,48"
"4316808";"Santa Cruz do Sul (RS)";"Coletado";"Total";"98,28"
"4316907";"Santa Maria (RS)";"Coletado";"Total";"97,90"
"4316956";"Santa Maria do Herval (RS)";"Coletado";"Total";"90,65"
"4316972";"Santa Margarida do Sul (RS)";"Coletado";"Total";"64,52"
"4317004";"Santana da Boa Vista (RS)";"Coletado";"Total";"53,54"
"4317103";"Sant'Ana do Livramento (RS)";"Coletado";"Total";"90,57"
"4317202";"Santa Rosa (RS)";"Coletado";"Total";"95,58"
"4317251";"Santa Tereza (RS)";"Coletado";"Total";"95,25"
"4317301";"Santa Vitória do Palmar (RS)";"Coletado";"Total";"91,86"
"4317400";"Santiago (RS)";"Coletado";"Total";"92,66"
"4317509";"Santo Ângelo (RS)";"Coletado";"Total";"94,94"
"4317558";"Santo Antônio do Palma (RS)";"Coletado";"Total";"95,73"
"4317608";"Santo Antônio da Patrulha (RS)";"Coletado";"Total";"89,97"
"4317707";"Santo Antônio das Missões (RS)";"Coletado";"Total";"58,55"
"4317756";"Santo Antônio do Planalto (RS)";"Coletado";"Total";"83,29"
"4317806";"Santo Augusto (RS)";"Coletado";"Total";"89,23"
"4317905";"Santo Cristo (RS)";"Coletado";"Total";"76,17"
"4317954";"Santo Expedito do Sul (RS)";"Coletado";"Total";"64,80"
"4318002";"São Borja (RS)";"Coletado";"Total";"89,42"
"4318051";"São Domingos do Sul (RS)";"Coletado";"Total";"94,83"
"4318101";"São Francisco de Assis (RS)";"Coletado";"Total";"71,25"
"4318200";"São Francisco de Paula (RS)";"Coletado";"Total";"88,30"
"4318309";"São Gabriel (RS)";"Coletado";"Total";"89,08"
"4318408";"São Jerônimo (RS)";"Coletado";"Total";"79,66"
"4318424";"São João da Urtiga (RS)";"Coletado";"Total";"64,56"
"4318432";"São João do Polêsine (RS)";"Coletado";"Total";"95,09"
"4318440";"São Jorge (RS)";"Coletado";"Total";"96,69"
"4318457";"São José das Missões (RS)";"Coletado";"Total";"37,87"
"4318465";"São José do Herval (RS)";"Coletado";"Total";"77,43"
"4318481";"São José do Hortêncio (RS)";"Coletado";"Total";"97,78"
"4318499";"São José do Inhacorá (RS)";"Coletado";"Total";"95,87"
"4318507";"São José do Norte (RS)";"Coletado";"Total";"78,11"
"4318606";"São José do Ouro (RS)";"Coletado";"Total";"85,04"
"4318614";"São José do Sul (RS)";"Coletado";"Total";"93,56"
"4318622";"São José dos Ausentes (RS)";"Coletado";"Total";"71,42"
"4318705";"São Leopoldo (RS)";"Coletado";"Total";"99,48"
"4318804";"São Lourenço do Sul (RS)";"Coletado";"Total";"65,73"
"4318903";"São Luiz Gonzaga (RS)";"Coletado";"Total";"90,74"
"4319000";"São Marcos (RS)";"Coletado";"Total";"94,42"
"4319109";"São Martinho (RS)";"Coletado";"Total";"67,99"
"4319125";"São Martinho da Serra (RS)";"Coletado";"Total";"45,24"
"4319158";"São Miguel das Missões (RS)";"Coletado";"Total";"56,94"
"4319208";"São Nicolau (RS)";"Coletado";"Total";"67,45"
"4319307";"São Paulo das Missões (RS)";"Coletado";"Total";"52,72"
"4319356";"São Pedro da Serra (RS)";"Coletado";"Total";"95,35"
"4319364";"São Pedro das Missões (RS)";"Coletado";"Total";"50,57"
"4319372";"São Pedro do Butiá (RS)";"Coletado";"Total";"88,69"
"4319406";"São Pedro do Sul (RS)";"Coletado";"Total";"77,98"
"4319505";"São Sebastião do Caí (RS)";"Coletado";"Total";"96,72"
"4319604";"São Sepé (RS)";"Coletado";"Total";"83,55"
"4319703";"São Valentim (RS)";"Coletado";"Total";"73,25"
"4319711";"São Valentim do Sul (RS)";"Coletado";"Total";"79,19"
"4319737";"São Valério do Sul (RS)";"Coletado";"Total";"44,22"
"4319752";"São Vendelino (RS)";"Coletado";"Total";"96,38"
"4319802";"São Vicente do Sul (RS)";"Coletado";"Total";"77,02"
"4319901";"Sapiranga (RS)";"Coletado";"Total";"99,42"
"4320008";"Sapucaia do Sul (RS)";"Coletado";"Total";"99,57"
"4320107";"Sarandi (RS)";"Coletado";"Total";"90,59"
"4320206";"Seberi (RS)";"Coletado";"Total";"79,25"
"4320230";"Sede Nova (RS)";"Coletado";"Total";"63,60"
"4320263";"Segredo (RS)";"Coletado";"Total";"32,52"
"4320305";"Selbach (RS)";"Coletado";"Total";"87,39"
"4320321";"Senador Salgado Filho (RS)";"Coletado";"Total";"32,24"
"4320354";"Sentinela do Sul (RS)";"Coletado";"Total";"61,70"
"4320404";"Serafina Corrêa (RS)";"Coletado";"Total";"95,66"
"4320453";"Sério (RS)";"Coletado";"Total";"71,86"
"4320503";"Sertão (RS)";"Coletado";"Total";"59,69"
